project,bug_id,type,bug_report_id,revision_id,revision_date,bug_report_url,root_causes_count,modified_sources_count,root_causes,modified_sources,error
Lang,32,functional,LANG-586,1f35e7c99b66b8d46c4ad96558e694a10aa38062,2010-02-07 03:14:09 +0000,https://issues.apache.org/jira/browse/LANG-586,1,1,org.apache.commons.lang3.builder.HashCodeBuilderTest::testReflectionObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: [],org.apache.commons.lang3.builder.HashCodeBuilder,
Lang,34,functional,LANG-586,a2bb711aee6621b21cdd22e6d7e4bff2f7236235,2010-02-04 21:57:58 +0000,https://issues.apache.org/jira/browse/LANG-586,27,1,org.apache.commons.lang3.builder.ToStringBuilderTest::testObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionHierarchy: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testSelfInstanceTwoVarsReflectionObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionLongArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayArrayCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionFloatArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionDoubleArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionBooleanArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionyteArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionDoubleArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionIntArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionLongArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionhortArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionObjectArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionBooleanArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testSimpleReflectionObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionByteArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayCycleLevel2: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionArrayAndObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionCharArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionShortArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testSelfInstanceVarReflectionObjectCycle: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionIntArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionCharArray: junit.framework.AssertionFailedError: Expected: <null> but was: {}; org.apache.commons.lang3.builder.ToStringBuilderTest::testReflectionFloatArrayArray: junit.framework.AssertionFailedError: Expected: <null> but was: {},org.apache.commons.lang3.builder.ToStringStyle,
Lang,36,functional,LANG-521,26bc3fe010d5154d3ccac526ec22c429fc3af499,2009-12-22 06:52:42 +0000,https://issues.apache.org/jira/browse/LANG-521,2,1,org.apache.commons.lang3.math.NumberUtilsTest::testCreateNumber: java.lang.NumberFormatException: 2. is not a valid number.; org.apache.commons.lang3.math.NumberUtilsTest::testIsNumber: junit.framework.AssertionFailedError: isNumber(String) LANG-521 failed,org.apache.commons.lang3.math.NumberUtils,
Lang,40,functional,LANG-432,711e204e73f24e32acb3727a5d9d3b351b6639d1,2009-10-22 05:46:33 +0000,https://issues.apache.org/jira/browse/LANG-432,1,1,org.apache.commons.lang.StringUtilsEqualsIndexOfTest::testContainsIgnoreCase_LocaleIndependence: junit.framework.AssertionFailedError: en: 0 ß SS,org.apache.commons.lang.StringUtils,
Lang,49,functional,LANG-380,673385b43d0d5783039242460ba1c12b3f1f4e92,2007-11-29 16:25:54 +0000,https://issues.apache.org/jira/browse/LANG-380,1,1,org.apache.commons.lang.math.FractionTest::testReduce: junit.framework.AssertionFailedError: expected:<1> but was:<100>,org.apache.commons.lang.math.Fraction,
Lang,50,functional,LANG-368,127e6e338f088b82eea1967d31c1abf8d51a364f,2007-10-31 03:58:52 +0000,https://issues.apache.org/jira/browse/LANG-368,2,1,org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateInstance: junit.framework.AssertionFailedError: expected same:<de_DE> was not:<en_US>; org.apache.commons.lang.time.FastDateFormatTest::test_changeDefault_Locale_DateTimeInstance: junit.framework.AssertionFailedError: expected same:<de_DE> was not:<en_US>,org.apache.commons.lang.time.FastDateFormat,
Lang,53,functional,LANG-346,050fe8e916507c9716983868284d64e58c1b56d2,2007-08-09 00:24:59 +0000,https://issues.apache.org/jira/browse/LANG-346,1,1,org.apache.commons.lang.time.DateUtilsTest::testRoundLang346: junit.framework.AssertionFailedError: Minute Round Up Failed expected:<Mon Jul 02 08:09:00 PDT 2007> but was:<Mon Jul 02 08:01:00 PDT 2007>,org.apache.commons.lang.time.DateUtils,
Lang,55,functional,LANG-315,b16235ad108c4fcdb7117493394d26d2f0faeace,2007-02-06 22:49:50 +0000,https://issues.apache.org/jira/browse/LANG-315,1,1,org.apache.commons.lang.time.StopWatchTest::testLang315: junit.framework.AssertionFailedError,org.apache.commons.lang.time.StopWatch,
Lang,60,functional,LANG-295,1a158281aa058ee2dc9cfae3b56012a9f92f3b2b,2006-10-31 23:00:54 +0000,https://issues.apache.org/jira/browse/LANG-295,1,1,org.apache.commons.lang.text.StrBuilderTest::testLang295: junit.framework.AssertionFailedError: The contains(char) method is looking beyond the end of the string,org.apache.commons.lang.text.StrBuilder,
Lang,61,functional,LANG-294,8e52e2169b20f7bc3c6c520d4f0c98e5bf06b076,2006-10-31 22:15:00 +0000,https://issues.apache.org/jira/browse/LANG-294,2,1,org.apache.commons.lang.text.StrBuilderTest::testIndexOfLang294: junit.framework.AssertionFailedError: expected:<-1> but was:<6>; org.apache.commons.lang.text.StrBuilderTest::testLang294: java.lang.ArrayIndexOutOfBoundsException,org.apache.commons.lang.text.StrBuilder,
Lang,64,functional,LANG-259,07b7795b336b301def8a7dc6059c8e616ce5582e,2006-08-18 22:21:47 +0000,https://issues.apache.org/jira/browse/LANG-259,1,1,org.apache.commons.lang.enums.ValuedEnumTest::testCompareTo_otherEnumType: junit.framework.AssertionFailedError,org.apache.commons.lang.enums.ValuedEnum,
Lang,65,functional,LANG-59,9cbf70d82285d7ebdd190f7cd59f2a9d82a09c61,2006-07-21 05:47:07 +0000,https://issues.apache.org/jira/browse/LANG-59,1,1,org.apache.commons.lang.time.DateUtilsTest::testTruncateLang59: junit.framework.AssertionFailedError: Truncate Calendar.SECOND expected:<Sun Oct 31 01:02:03 MDT 2004> but was:<Sun Oct 31 01:02:03 MST 2004>,org.apache.commons.lang.time.DateUtils,
Math,2,functional,MATH-1021,f1467e45ab538789090f968f549f88bd0b8c26c7,2013-08-10 00:57:48 +0000,https://issues.apache.org/jira/browse/MATH-1021,1,1,org.apache.commons.math3.distribution.HypergeometricDistributionTest::testMath1021: junit.framework.AssertionFailedError: sample=-50,org.apache.commons.math3.distribution.HypergeometricDistribution,
Math,5,functional,MATH-934,724795b5513651e1e34fae3904d1b58229ce9c17,2013-03-22 18:55:58 +0000,https://issues.apache.org/jira/browse/MATH-934,1,1,"org.apache.commons.math3.complex.ComplexTest::testReciprocalZero: junit.framework.AssertionFailedError: expected:<(NaN, NaN)> but was:<(Infinity, Infinity)>",org.apache.commons.math3.complex.Complex,
Math,6,functional,MATH-949,f83bbc1d68bd457dfccd370afb248126ce031eb6,2013-03-19 14:51:30 +0000,https://issues.apache.org/jira/browse/MATH-949,28,7,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest::testTrivial: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testConstrainedRosen: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testElliRotated: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testEllipse: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testTwoAxes: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigar: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testRosen: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testRastrigin: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testDiagonalRosen: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testSsDiffPow: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testMaximize: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testAckley: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigTab: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testDiffPow: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testSphere: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testTablet: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest::testCigarWithBoundaries: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizerTest::testSumSinc: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMaximize1: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMaximize2: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize1: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerMultiDirectionalTest::testMinimize2: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMaximize1: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMaximize2: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMinimize1: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest::testMinimize2: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizerTest::testGetIterations: junit.framework.AssertionFailedError; org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest::testGetIterations: junit.framework.AssertionFailedError,org.apache.commons.math3.optim.BaseOptimizer; org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer; org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer; org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer; org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,
Math,7,functional,MATH-950,424cbd201ca5969181d68cff99d8b9b77a41cefe,2013-03-19 14:09:08 +0000,https://issues.apache.org/jira/browse/MATH-950,1,1,org.apache.commons.math3.ode.nonstiff.DormandPrince853IntegratorTest::testEventsScheduling: junit.framework.AssertionFailedError,org.apache.commons.math3.ode.AbstractIntegrator,
Math,9,functional,MATH-938,73605560b9f0205ac641ec602145756305a41f79,2013-03-06 08:53:28 +0000,https://issues.apache.org/jira/browse/MATH-938,1,1,org.apache.commons.math3.geometry.euclidean.threed.LineTest::testRevert: junit.framework.AssertionFailedError: arrays first differed at element [0]; expected:<0.028581782127907646> but was:<0.028581782243293483>,org.apache.commons.math3.geometry.euclidean.threed.Line,
Math,10,functional,MATH-935,48dde3784e22e6cf886521e7ae17a327a461688e,2013-02-15 08:20:11 +0000,https://issues.apache.org/jira/browse/MATH-935,1,1,org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest::testAtan2SpecialCases: junit.framework.AssertionFailedError: expected:<0.0> but was:<NaN>,org.apache.commons.math3.analysis.differentiation.DSCompiler,
Math,11,functional,MATH-929,cedf0d27f9e9341a9e9fa8a192735a0c2e11be40,2013-01-15 12:15:50 +0000,https://issues.apache.org/jira/browse/MATH-929,1,1,org.apache.commons.math3.distribution.MultivariateNormalDistributionTest::testUnivariateDistribution: junit.framework.AssertionFailedError: expected:<0.23644016090654427> but was:<0.5926675925866471>,org.apache.commons.math3.distribution.MultivariateNormalDistribution,
Math,12,functional,MATH-927,185e3033ef43527a729c9dda5d57ed0537921a27,2013-01-04 12:28:44 +0000,https://issues.apache.org/jira/browse/MATH-927,3,1,org.apache.commons.math3.distribution.GammaDistributionTest::testDistributionClone: junit.framework.AssertionFailedError: expected:<10.688186123440644> but was:<13.675503685260901>; org.apache.commons.math3.distribution.LogNormalDistributionTest::testDistributionClone: junit.framework.AssertionFailedError: expected:<23.951334711900845> but was:<1.9236285029185378>; org.apache.commons.math3.distribution.NormalDistributionTest::testDistributionClone: junit.framework.AssertionFailedError: expected:<3.176024051402272> but was:<0.6542132477988758>,org.apache.commons.math3.random.BitsStreamGenerator,
Math,15,functional,MATH-904,6844aba987aaf32c85a4eb3fba3f6ccf9d7c8db6,2012-11-26 23:02:29 +0000,https://issues.apache.org/jira/browse/MATH-904,1,1,org.apache.commons.math3.util.FastMathTest::testMath904: junit.framework.AssertionFailedError: expected:<-1.0> but was:<1.0>,org.apache.commons.math3.util.FastMath,
Math,16,functional,MATH-905,46ed0af1c2d274d273b1b3ac89e61e62ba98cefa,2012-11-26 13:25:27 +0000,https://issues.apache.org/jira/browse/MATH-905,2,1,org.apache.commons.math3.util.FastMathTest::testMath905LargePositive: junit.framework.AssertionFailedError: expected:<0.0> but was:<Infinity>; org.apache.commons.math3.util.FastMathTest::testMath905LargeNegative: junit.framework.AssertionFailedError: expected:<0.0> but was:<Infinity>,org.apache.commons.math3.util.FastMath,
Math,17,functional,MATH-778,5b9302d5be3c35f6336ebb6b7f6cbfe732761d72,2012-10-21 16:22:50 +0000,https://issues.apache.org/jira/browse/MATH-778,1,1,org.apache.commons.math3.dfp.DfpTest::testMultiply: junit.framework.AssertionFailedError: assersion failed Multiply #37 x = NaN flags = 1,org.apache.commons.math3.dfp.Dfp,
Math,18,functional,MATH-867,329cf9e8e643160e4da6fd8622aa5a3b3905fb69,2012-09-29 16:58:18 +0000,https://issues.apache.org/jira/browse/MATH-867,1,1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testFitAccuracyDependsOnBoundary: junit.framework.AssertionFailedError: expected:<11.100000000388787> but was:<8.0>,org.apache.commons.math3.optimization.direct.CMAESOptimizer,
Math,20,functional,MATH-864,abe53a537b4d19a878e8de3735393e0c4e85aa7e,2012-09-21 14:17:37 +0000,https://issues.apache.org/jira/browse/MATH-864,1,1,org.apache.commons.math3.optimization.direct.CMAESOptimizerTest::testMath864: junit.framework.AssertionFailedError: Out of bounds (0.5246031767455861 > 0.5),org.apache.commons.math3.optimization.direct.CMAESOptimizer,
Math,21,functional,MATH-789,621bbb8fc7ef562d86e18bbc28c5d4f25a68b442,2012-09-13 15:13:03 +0000,https://issues.apache.org/jira/browse/MATH-789,2,1,org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testMath789: junit.framework.AssertionFailedError: expected:<0.0> but was:<0.0180652917341963>; org.apache.commons.math3.linear.RectangularCholeskyDecompositionTest::testFullRank: junit.framework.AssertionFailedError,org.apache.commons.math3.linear.RectangularCholeskyDecomposition,
Math,22,functional,MATH-859,66dece126a7a3130cc79b44e0527b8b5eea41bcc,2012-09-08 22:15:32 +0000,https://issues.apache.org/jira/browse/MATH-859,2,2,org.apache.commons.math3.distribution.FDistributionTest::testIsSupportLowerBoundInclusive: junit.framework.AssertionFailedError: expected:<false> but was:<true>; org.apache.commons.math3.distribution.UniformRealDistributionTest::testIsSupportUpperBoundInclusive: junit.framework.AssertionFailedError: expected:<true> but was:<false>,org.apache.commons.math3.distribution.FDistribution; org.apache.commons.math3.distribution.UniformRealDistribution,
Math,23,functional,MATH-855,ac597cc1720cd06840486b309b6deefb09123982,2012-09-07 15:43:40 +0000,https://issues.apache.org/jira/browse/MATH-855,1,1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testKeepInitIfBest: junit.framework.AssertionFailedError: Best point not reported,org.apache.commons.math3.optimization.univariate.BrentOptimizer,
Math,24,functional,MATH-855,350f726ce591004a795c3a241540887e79c3c7bc,2012-09-05 14:22:44 +0000,https://issues.apache.org/jira/browse/MATH-855,1,1,org.apache.commons.math3.optimization.univariate.BrentOptimizerTest::testMath855: junit.framework.AssertionFailedError: Best point not reported,org.apache.commons.math3.optimization.univariate.BrentOptimizer,
Math,25,functional,MATH-844,7994d3ee9d49098dcffb0c5470714076305e38cf,2012-08-16 20:43:59 +0000,https://issues.apache.org/jira/browse/MATH-844,1,1,org.apache.commons.math3.optimization.fitting.HarmonicFitterTest::testMath844: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math3.exception.MathIllegalStateException,org.apache.commons.math3.optimization.fitting.HarmonicFitter,
Math,26,functional,MATH-836,d7c0f27e9fac104f613dcb672c243d3dc7eaf655,2012-08-01 21:24:27 +0000,https://issues.apache.org/jira/browse/MATH-836,1,1,org.apache.commons.math3.fraction.FractionTest::testIntegerOverflow: junit.framework.AssertionFailedError: an exception should have been thrown,org.apache.commons.math3.fraction.Fraction,
Math,27,functional,MATH-835,63a48705a496bf2506121dcddbd8cac2a78f877c,2012-07-31 14:58:01 +0000,https://issues.apache.org/jira/browse/MATH-835,1,1,org.apache.commons.math3.fraction.FractionTest::testMath835: junit.framework.AssertionFailedError: expected:<2.1691754E9> but was:<-2.125791896E9>,org.apache.commons.math3.fraction.Fraction,
Math,29,functional,MATH-803,069590396c90a47773dce88316d3eca2c7862a14,2012-06-11 05:52:16 +0000,https://issues.apache.org/jira/browse/MATH-803,3,1,"org.apache.commons.math3.linear.SparseRealVectorTest::testEbeDivideMixedTypes: junit.framework.AssertionFailedError: entry #0, left = 0.0, right = 0.0 expected:<NaN> but was:<0.0>; org.apache.commons.math3.linear.SparseRealVectorTest::testEbeMultiplyMixedTypes: junit.framework.AssertionFailedError: entry #5, left = 0.0, right = Infinity expected:<NaN> but was:<0.0>; org.apache.commons.math3.linear.SparseRealVectorTest::testEbeMultiplySameType: junit.framework.AssertionFailedError: entry #5, left = 0.0, right = Infinity expected:<NaN> but was:<0.0>",org.apache.commons.math3.linear.OpenMapRealVector,
Math,30,functional,MATH-790,33169dcf75724f6190b5c14148553b52899936e0,2012-06-08 11:04:11 +0000,https://issues.apache.org/jira/browse/MATH-790,1,1,org.apache.commons.math3.stat.inference.MannWhitneyUTestTest::testBigDataSet: junit.framework.AssertionFailedError,org.apache.commons.math3.stat.inference.MannWhitneyUTest,
Math,31,functional,MATH-718,3a08bfa6d8f4260c133d2b0054c0e4cad592b03c,2012-05-21 19:55:30 +0000,https://issues.apache.org/jira/browse/MATH-718,2,1,org.apache.commons.math3.distribution.BinomialDistributionTest::testMath718: org.apache.commons.math3.exception.ConvergenceException: illegal state: Continued fraction diverged to NaN for value 0.5; org.apache.commons.math3.distribution.FDistributionTest::testMath785: junit.framework.AssertionFailedError: Failing to calculate inverse cumulative probability,org.apache.commons.math3.util.ContinuedFraction,
Math,33,functional,MATH-781,3c4cb189cc91c5ca78cab3ba95dc82bee715d39a,2012-05-02 18:28:37 +0000,https://issues.apache.org/jira/browse/MATH-781,1,1,org.apache.commons.math3.optimization.linear.SimplexSolverTest::testMath781: junit.framework.AssertionFailedError,org.apache.commons.math3.optimization.linear.SimplexTableau,
Math,34,functional,MATH-779,ebadb558aaac32dd82e1355a915d42c521a3e740,2012-04-12 18:32:53 +0000,https://issues.apache.org/jira/browse/MATH-779,1,1,org.apache.commons.math3.genetics.ListPopulationTest::testIterator: junit.framework.AssertionFailedError: Expected exception: java.lang.UnsupportedOperationException,org.apache.commons.math3.genetics.ListPopulation,
Math,35,functional,MATH-776,b9ca51f09f38e5a4d73bcdafd09080c91670379c,2012-04-02 18:46:42 +0000,https://issues.apache.org/jira/browse/MATH-776,4,1,org.apache.commons.math3.genetics.ElitisticListPopulationTest::testChromosomeListConstructorTooLow: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math3.exception.OutOfRangeException; org.apache.commons.math3.genetics.ElitisticListPopulationTest::testConstructorTooHigh: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math3.exception.OutOfRangeException; org.apache.commons.math3.genetics.ElitisticListPopulationTest::testConstructorTooLow: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math3.exception.OutOfRangeException; org.apache.commons.math3.genetics.ElitisticListPopulationTest::testChromosomeListConstructorTooHigh: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math3.exception.OutOfRangeException,org.apache.commons.math3.genetics.ElitisticListPopulation,
Math,36,functional,MATH-744,8a83581eaf0fb46000ffe3093b8b4152dcc18b91,2012-02-14 13:16:57 +0000,https://issues.apache.org/jira/browse/MATH-744,2,1,org.apache.commons.math.fraction.BigFractionTest::testFloatValueForLargeNumeratorAndDenominator: junit.framework.AssertionFailedError: expected:<5.0> but was:<NaN>; org.apache.commons.math.fraction.BigFractionTest::testDoubleValueForLargeNumeratorAndDenominator: junit.framework.AssertionFailedError: expected:<5.0> but was:<NaN>,org.apache.commons.math.fraction.BigFraction,
Math,37,functional,MATH-722,95d15eff45cfcf40871d950c8ffecba2d95d63f9,2012-01-27 07:00:19 +0000,https://issues.apache.org/jira/browse/MATH-722,4,1,org.apache.commons.math.complex.ComplexTest::testTanhInf: junit.framework.AssertionFailedError: expected:<1.0> but was:<NaN>; org.apache.commons.math.complex.ComplexTest::testTan: junit.framework.AssertionFailedError: expected:<1.0> but was:<NaN>; org.apache.commons.math.complex.ComplexTest::testTanh: junit.framework.AssertionFailedError: expected:<1.0> but was:<NaN>; org.apache.commons.math.complex.ComplexTest::testTanInf: junit.framework.AssertionFailedError: expected:<1.0> but was:<NaN>,org.apache.commons.math.complex.Complex,
Math,39,functional,MATH-727,d277738885e78a9339f12ebf10c3c26eb538c1cf,2011-12-17 16:55:25 +0000,https://issues.apache.org/jira/browse/MATH-727,1,1,org.apache.commons.math.ode.nonstiff.DormandPrince853IntegratorTest::testTooLargeFirstStep: junit.framework.AssertionFailedError,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,
Math,41,functional,MATH-704,3f645310b52358ebdd36e8afa0f8ee98aadfabdd,2011-11-30 06:24:04 +0000,https://issues.apache.org/jira/browse/MATH-704,1,1,org.apache.commons.math.stat.descriptive.moment.VarianceTest::testEvaluateArraySegmentWeighted: junit.framework.AssertionFailedError: expected:<1.6644508338125354> but was:<0.31909161062727365>,org.apache.commons.math.stat.descriptive.moment.Variance,
Math,42,functional,MATH-713,f656676e3a9a9611c368d1da462ed0ce5c93308d,2011-11-28 20:16:28 +0000,https://issues.apache.org/jira/browse/MATH-713,1,1,org.apache.commons.math.optimization.linear.SimplexSolverTest::testMath713NegativeVariable: junit.framework.AssertionFailedError,org.apache.commons.math.optimization.linear.SimplexTableau,
Math,43,functional,MATH-691,118f0cc0856afa4c61113fe5a742d11bc35a34d1,2011-11-27 05:20:09 +0000,https://issues.apache.org/jira/browse/MATH-691,6,1,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest::testOverrideMeanWithMathClass: junit.framework.AssertionFailedError: expected:<2.5> but was:<NaN>; org.apache.commons.math.stat.descriptive.SummaryStatisticsTest::testOverrideGeoMeanWithMathClass: junit.framework.AssertionFailedError: expected:<2.213363839400643> but was:<NaN>; org.apache.commons.math.stat.descriptive.SummaryStatisticsTest::testOverrideVarianceWithMathClass: junit.framework.AssertionFailedError: expected:<1.25> but was:<NaN>; org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest::testOverrideMeanWithMathClass: junit.framework.AssertionFailedError: expected:<2.5> but was:<NaN>; org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest::testOverrideGeoMeanWithMathClass: junit.framework.AssertionFailedError: expected:<2.213363839400643> but was:<NaN>; org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatisticsTest::testOverrideVarianceWithMathClass: junit.framework.AssertionFailedError: expected:<1.25> but was:<NaN>,org.apache.commons.math.stat.descriptive.SummaryStatistics,
Math,44,functional,MATH-695,7980a24266d463bacc8f1271a83865a7d5638891,2011-10-26 09:08:22 +0000,https://issues.apache.org/jira/browse/MATH-695,1,1,org.apache.commons.math.ode.events.EventStateTest::testIssue695: junit.framework.AssertionFailedError: going backard in time! (7.796578226186635 < 10.99),org.apache.commons.math.ode.AbstractIntegrator,
Math,45,functional,MATH-679,5e6389761c6575f815a5ac91a22c4ecc48596729,2011-10-10 19:56:03 +0000,https://issues.apache.org/jira/browse/MATH-679,1,1,org.apache.commons.math.linear.OpenMapRealMatrixTest::testMath679: junit.framework.AssertionFailedError: Expected exception: org.apache.commons.math.exception.NumberIsTooLargeException,org.apache.commons.math.linear.OpenMapRealMatrix,
Math,46,functional,MATH-657,97b440fc8e6ce8129bc2c32f23ac4d43a5d012fa,2011-09-03 19:22:42 +0000,https://issues.apache.org/jira/browse/MATH-657,2,1,"org.apache.commons.math.complex.ComplexTest::testAtanI: junit.framework.AssertionFailedError; org.apache.commons.math.complex.ComplexTest::testDivideZero: junit.framework.AssertionFailedError: expected:<(Infinity, Infinity)> but was:<(NaN, NaN)>",org.apache.commons.math.complex.Complex,
